label,energy_Ha,energy_solv_Ha
Z00607,-48.2814043001842,-48.2814043001842
Z00608,-119.43513122085358,-119.43513122085358
Z00609,-76.35171352436682,-76.35171352436682
Z00610,-70.9757279023011,-70.9757279023011
Z00611,-138.37122398809734,-138.37122398809734
Z00612,-79.8011449473385,-79.8011449473385
Z00613,-121.44834583475583,-121.44834583475583
Z00614,-148.24312760236242,-148.24312760236242
Z00615,-66.81458778555816,-66.81458778555816
Z00616,-83.97319630541922,-83.97319630541922
Z00617,-107.42479812867688,-107.42479812867688
Z00618,-56.97521577403282,-56.97521577403282
Z00619,-56.96533535119062,-56.96533535119062
Z00620,-110.6021360980274,-110.6021360980274
Z00621,-80.83293950493156,-80.83293950493156
Z00622,-59.778005383644924,-59.778005383644924
Z00623,-77.68041504561333,-77.68041504561333
Z00624,-80.82632866931047,-80.82632866931047
Z00625,-119.43119720588199,-119.43119720588199
Z00626,-149.23619094651323,-149.23619094651323
Z00627,-79.79094848032295,-79.79094848032295
Z00628,-81.83032530439257,-81.83032530439257
Z00629,-65.62962021439877,-65.62962021439877
Z00630,-88.5409022616188,-88.5409022616188
Z00631,-65.80968601466337,-65.80968601466337
Z00632,-81.82088991584561,-81.82088991584561
Z00633,-38.416572725537335,-38.416572725537335
Z00634,-79.80124380301596,-79.80124380301596
Z00635,-43.919806919118486,-43.919806919118486
Z00636,-67.8298297133194,-67.8298297133194
Z00637,-198.71594214369242,-198.71594214369242
Z00638,-120.44457704547312,-120.44457704547312
Z00639,-77.6652147908488,-77.6652147908488
Z00640,-70.99145918477548,-70.99145918477548
Z00641,-80.86659049203405,-80.86659049203405
Z00642,-59.11985809240304,-59.11985809240304
Z00643,-199.73378812844462,-199.73378812844462
Z00644,-80.79899819818145,-80.79899819818145
Z00645,-80.80479246385701,-80.80479246385701
Z00646,-139.36471840180084,-139.36471840180084
Z00647,-77.7713170672223,-77.7713170672223
Z00648,-47.104370907748425,-47.104370907748425
Z00649,-80.80802860919468,-80.80802860919468
Z00650,-89.65844879076838,-89.65844879076838
Z00651,-69.97839281690511,-69.97839281690511
Z00652,-82.82400015726947,-82.82400015726947
Z00653,-89.6879158675064,-89.6879158675064
Z00654,-79.84426843980364,-79.84426843980364
Z00655,-76.64314961638254,-76.64314961638254
Z00656,-108.58082891582163,-108.58082891582163
Z00657,-46.21296684688317,-46.21296684688317
Z00658,-68.80455330808616,-68.80455330808616
Z00659,-68.96853245992797,-68.96853245992797
Z00660,-108.60848645592073,-108.60848645592073
Z00661,-71.99868130789173,-71.99868130789173
Z00662,-116.25316540932303,-116.25316540932303
Z00663,-90.66544784549716,-90.66544784549716
Z00664,-68.97546448462754,-68.97546448462754
Z00665,-66.82049634162664,-66.82049634162664
Z00666,-69.9770492616752,-69.9770492616752
Z00667,-66.8101532448144,-66.8101532448144
Z00668,-189.9039959303036,-189.9039959303036
Z00669,-68.97783150848853,-68.97783150848853
Z00670,-78.76961608734696,-78.76961608734696
Z00671,-94.8764847223317,-94.8764847223317
Z00672,-81.83386573412038,-81.83386573412038
Z00673,-81.81408357382892,-81.81408357382892
Z00674,-149.24859604780985,-149.24859604780985
Z00675,-80.7960259129792,-80.7960259129792
Z00676,-88.53079693292301,-88.53079693292301
Z00677,-91.6890535515618,-91.6890535515618
Z00678,-80.82883864803593,-80.82883864803593
Z00679,-66.81386602886464,-66.81386602886464
Z00680,-80.8156309415363,-80.8156309415363
Z00681,-106.40434036957593,-106.40434036957593
Z00682,-92.69529299779491,-92.69529299779491
Z00683,-80.81239369371896,-80.81239369371896
Z00684,-122.45081480050241,-122.45081480050241
Z00685,-121.45700287265265,-121.45700287265265
Z00686,-79.79568693796364,-79.79568693796364
Z00687,-159.07742357623576,-159.07742357623576
Z00688,-51.42434196374684,-51.42434196374684
Z00689,-78.77154248683141,-78.77154248683141
Z00690,-122.46788412580831,-122.46788412580831
Z00691,-69.9905245032425,-69.9905245032425
Z00692,-67.91900414927854,-67.91900414927854
Z00693,-89.65033821529684,-89.65033821529684
Z00694,-78.80331448107545,-78.80331448107545
Z00695,-77.77211195506756,-77.77211195506756
Z00696,-117.2723211399285,-117.2723211399285
Z00697,-78.79773336147029,-78.79773336147029
Z00698,-80.82998559439054,-80.82998559439054
Z00699,-159.06154088655276,-159.06154088655276
Z00700,-89.6595038638168,-89.6595038638168
Z00701,-80.8230212302872,-80.8230212302872
Z00702,-79.7968864358494,-79.7968864358494
Z00703,-110.61055022290262,-110.61055022290262
Z00704,-78.77390767322628,-78.77390767322628
Z00705,-39.407816610732134,-39.407816610732134
Z00706,-80.81272002770258,-80.81272002770258
Z00707,-109.57439315323786,-109.57439315323786
Z00708,-70.98079636885767,-70.98079636885767
Z00709,-49.56033878644746,-49.56033878644746
Z00710,-80.82135905843138,-80.82135905843138
Z00711,-81.82931175807855,-81.82931175807855
Z00712,-70.99500402442199,-70.99500402442199
Z00713,-70.84523473310384,-70.84523473310384
Z00714,-80.80979955904503,-80.80979955904503
Z00715,-121.47166070741737,-121.47166070741737
Z00716,-79.81885518082846,-79.81885518082846
Z00717,-81.82194535638726,-81.82194535638726
Z00718,-120.44938569431974,-120.44938569431974
Z00719,-121.45060444811551,-121.45060444811551
Z00720,-128.51637793935495,-128.51637793935495
Z00721,-69.9821107458605,-69.9821107458605
Z00722,-58.12124302810505,-58.12124302810505
Z00723,-74.1502361738206,-74.1502361738206
Z00724,-121.4524558789821,-121.4524558789821
Z00725,-90.70419522864128,-90.70419522864128
Z00726,-108.59166077862285,-108.59166077862285
Z00727,-67.81392975145484,-67.81392975145484
Z00728,-37.39415916749397,-37.39415916749397
Z00729,-111.61648758970493,-111.61648758970493
Z00730,-66.8150890463168,-66.8150890463168
Z00731,-60.81962487260324,-60.81962487260324
Z00732,-79.80132685648478,-79.80132685648478
Z00733,-69.97743145462901,-69.97743145462901
Z00734,-159.06623046759455,-159.06623046759455
Z00735,-87.53703314668572,-87.53703314668572
Z00736,-67.8252790447166,-67.8252790447166
Z00737,-55.63090718302192,-55.63090718302192
Z00738,-119.45055858643104,-119.45055858643104
Z00739,-121.45932542983346,-121.45932542983346
Z00740,-158.9423025648585,-158.9423025648585
Z00741,-80.86061174475964,-80.86061174475964
Z00742,-117.26870133166412,-117.26870133166412
Z00743,-60.14075721086699,-60.14075721086699
Z00744,-37.42005825251235,-37.42005825251235
Z00745,-109.60208450271362,-109.60208450271362
Z00746,-90.67206566348949,-90.67206566348949
Z00747,-69.99482123402694,-69.99482123402694
Z00748,-68.81264918382868,-68.81264918382868
Z00749,-121.44069977072047,-121.44069977072047
Z00750,-56.958956403794396,-56.958956403794396
Z00751,-78.67481716758213,-78.67481716758213
Z00752,-82.81998161885619,-82.81998161885619
Z00753,-110.61731026077298,-110.61731026077298
Z00754,-69.96366405594802,-69.96366405594802
Z00755,-120.4454729939552,-120.4454729939552
Z00756,-161.09836657265578,-161.09836657265578
Z00757,-118.39710067072872,-118.39710067072872
Z00758,-91.68210535716035,-91.68210535716035
Z00759,-56.95966529822505,-56.95966529822505
Z00760,-120.4342060191758,-120.4342060191758
Z00761,-35.23501813892536,-35.23501813892536
Z00762,-121.47202379072348,-121.47202379072348
Z00763,-69.97140309576925,-69.97140309576925
Z00764,-81.8144268125009,-81.8144268125009
Z00765,-43.88925904480627,-43.88925904480627
Z00766,-66.81359959627666,-66.81359959627666
Z00767,-119.42702248284816,-119.42702248284816
Z00768,-74.18078331314636,-74.18078331314636
Z00769,-46.08021873925848,-46.08021873925848
Z00770,-79.79454072659544,-79.79454072659544
Z00771,-67.8065894417825,-67.8065894417825
Z00772,-67.83426498904961,-67.83426498904961
Z00773,-79.86030143421559,-79.86030143421559
Z00774,-137.3642524953604,-137.3642524953604
Z00775,-118.29716823810655,-118.29716823810655
Z00776,-80.86291482479952,-80.86291482479952
Z00777,-92.69707827988104,-92.69707827988104
Z00778,-49.27760677146133,-49.27760677146133
Z00779,-70.9876717996006,-70.9876717996006
Z00780,-80.80324237743477,-80.80324237743477
Z00781,-80.87040507170755,-80.87040507170755
Z00782,-77.35820543844537,-77.35820543844537
Z00783,-77.3706858758531,-77.3706858758531
Z00784,-82.82205391315088,-82.82205391315088
Z00785,-38.41214259471228,-38.41214259471228
Z00786,-149.23886262225756,-149.23886262225756
Z00787,-188.89607851000602,-188.89607851000602
Z00788,-35.24813433961201,-35.24813433961201
Z00789,-119.43450133746626,-119.43450133746626
Z00790,-111.61143014794511,-111.61143014794511
Z00791,-80.8001554343464,-80.8001554343464
Z00792,-59.138829195147345,-59.138829195147345
Z00793,-79.78884200915834,-79.78884200915834
Z00794,-81.81670306553536,-81.81670306553536
Z00795,-80.80204692197447,-80.80204692197447
Z00796,-109.60763512038115,-109.60763512038115
Z00797,-117.33379026166931,-117.33379026166931
Z00798,-138.3755280687463,-138.3755280687463
Z00799,-92.69587179962399,-92.69587179962399
Z00800,-56.62913123452872,-56.62913123452872
Z00801,-81.82346788081765,-81.82346788081765
Z00802,-79.84982640733566,-79.84982640733566
Z00803,-81.81951402121193,-81.81951402121193
Z00804,-66.80932932500437,-66.80932932500437
Z00805,-81.81986313977549,-81.81986313977549
Z00806,-67.9678068820399,-67.9678068820399
Z00807,-80.80917592304255,-80.80917592304255
Z00808,-119.49789428623893,-119.49789428623893
Z00809,-46.109629222039906,-46.109629222039906
Z00810,-64.45657816587764,-64.45657816587764
Z00811,-78.79316174575366,-78.79316174575366
Z00812,-70.99353037659051,-70.99353037659051
Z00813,-66.80761974652258,-66.80761974652258
Z00814,-81.8192380338001,-81.8192380338001
Z00815,-48.26028813948669,-48.26028813948669
Z00816,-89.12499672811595,-89.12499672811595
Z00817,-81.81604966258165,-81.81604966258165
Z00818,-69.9778151175557,-69.9778151175557
Z00819,-69.96985337684023,-69.96985337684023
Z00820,-78.78743215888568,-78.78743215888568
Z00821,-119.42011728515402,-119.42011728515402
Z00822,-117.27966255208048,-117.27966255208048
Z00823,-89.68187758632959,-89.68187758632959
Z00824,-67.81414657245747,-67.81414657245747
Z00825,-80.86851284909302,-80.86851284909302
Z00826,-74.18948408273693,-74.18948408273693
Z00827,-69.96223707975608,-69.96223707975608
Z00828,-120.45888796663363,-120.45888796663363
Z00829,-109.59737728199705,-109.59737728199705
Z00830,-81.8320753071291,-81.8320753071291
Z00831,-60.14514397749153,-60.14514397749153
Z00832,-67.83201409304766,-67.83201409304766
Z00833,-81.82561624620986,-81.82561624620986
Z00834,-118.43043304120532,-118.43043304120532
Z00835,-69.98352485978957,-69.98352485978957
Z00836,-47.05947683292614,-47.05947683292614
Z00837,-70.97095196035148,-70.97095196035148
Z00838,-81.82542735469232,-81.82542735469232
Z00839,-81.82160469016786,-81.82160469016786
Z00840,-64.6433657847172,-64.6433657847172
Z00841,-77.67181607164603,-77.67181607164603
Z00842,-198.7147169212809,-198.7147169212809
Z00843,-68.96779600350546,-68.96779600350546
Z00844,-78.67576309514278,-78.67576309514278
Z00845,-79.6670562244297,-79.6670562244297
Z00846,-66.80856493909677,-66.80856493909677
Z00847,-44.05958406965409,-44.05958406965409
Z00848,-119.44252885946895,-119.44252885946895
Z00849,-91.68935232355358,-91.68935232355358
Z00850,-92.69714406116827,-92.69714406116827
Z00851,-110.60824016049148,-110.60824016049148
Z00852,-53.47032447853239,-53.47032447853239
Z00853,-75.49636679624011,-75.49636679624011
Z00854,-62.97636580292061,-62.97636580292061
Z00855,-69.98670551365028,-69.98670551365028
Z00856,-81.84728217677169,-81.84728217677169
Z00857,-108.55270355684736,-108.55270355684736
Z00858,-39.40693095206034,-39.40693095206034
Z00859,-65.8085445807071,-65.8085445807071
Z00860,-79.80853927851486,-79.80853927851486
Z00861,-119.43030823977118,-119.43030823977118
Z00862,-71.0028419199207,-71.0028419199207
Z00863,-56.9660402031958,-56.9660402031958
Z00864,-119.43632630882064,-119.43632630882064
Z00865,-43.93576935483128,-43.93576935483128
Z00866,-65.78682462864124,-65.78682462864124
Z00867,-160.0978037942663,-160.0978037942663
Z00868,-200.75332237707164,-200.75332237707164
Z00869,-81.81944713744501,-81.81944713744501
Z00870,-81.82121147241732,-81.82121147241732
Z00871,-91.6843650729997,-91.6843650729997
Z00872,-59.13137275761598,-59.13137275761598
Z00873,-119.28850399660753,-119.28850399660753
Z00874,-66.80881446699642,-66.80881446699642
Z00875,-82.8270224215503,-82.8270224215503
Z00876,-79.80859734244439,-79.80859734244439
Z00877,-68.98135393104832,-68.98135393104832
Z00878,-74.19108231077162,-74.19108231077162
Z00879,-57.61553192651375,-57.61553192651375
Z00880,-68.94855957065285,-68.94855957065285
Z00881,-120.45693253518442,-120.45693253518442
Z00882,-46.093620849674025,-46.093620849674025
Z00883,-121.47160448095397,-121.47160448095397
Z00884,-50.26871174421714,-50.26871174421714
Z00885,-95.16990454277493,-95.16990454277493
Z00886,-97.18708845099837,-97.18708845099837
Z00887,-70.15078278618313,-70.15078278618313
Z00888,-84.16427220269908,-84.16427220269908
Z00889,-75.52411951708442,-75.52411951708442
Z00890,-84.29661827273583,-84.29661827273583
Z00891,-97.20493980188665,-97.20493980188665
Z00892,-173.95954790839428,-173.95954790839428
Z00893,-83.15039845221379,-83.15039845221379
Z00894,-76.51734860067963,-76.51734860067963
Z00895,-93.99740050433493,-93.99740050433493
Z00896,-135.80060888056155,-135.80060888056155
Z00897,-104.99544374182526,-104.99544374182526
Z00898,-136.81142618989608,-136.81142618989608
Z00899,-97.1889376769056,-97.1889376769056
Z00900,-70.99243818672637,-70.99243818672637
Z00901,-256.42092155363133,-256.42092155363133
Z00902,-104.79521873322057,-104.79521873322057
Z00903,-116.90011922443047,-116.90011922443047
Z00904,-102.45598140244971,-102.45598140244971
Z00905,-177.47054583881138,-177.47054583881138
Z00906,-84.31664408103532,-84.31664408103532
Z00907,-145.64607833967293,-145.64607833967293
Z00908,-107.03486356260217,-107.03486356260217
Z00909,-108.05236189876375,-108.05236189876375
Z00910,-98.18480389188203,-98.18480389188203
Z00911,-135.82010623360378,-135.82010623360378
Z00912,-96.16812528684271,-96.16812528684271
Z00913,-52.61014778695202,-52.61014778695202
Z00914,-131.62762923459496,-131.62762923459496
Z00915,-217.11278380519627,-217.11278380519627
Z00916,-132.6428226532505,-132.6428226532505
Z00917,-177.47582340901283,-177.47582340901283
Z00918,-136.81359403242925,-136.81359403242925
Z00919,-175.43372125518803,-175.43372125518803
Z00920,-85.32247560978888,-85.32247560978888
Z00921,-60.4297726250109,-60.4297726250109
Z00922,-174.42275694856355,-174.42275694856355
Z00923,-84.16095998626388,-84.16095998626388
Z00924,-84.18255903305878,-84.18255903305878
Z00925,-70.16787452857575,-70.16787452857575
Z00926,-96.1917727408727,-96.1917727408727
Z00927,-95.14174500693075,-95.14174500693075
Z00928,-129.47113048231273,-129.47113048231273
Z00929,-85.35351592502234,-85.35351592502234
Z00930,-96.18453569679654,-96.18453569679654
Z00931,-130.49296670849992,-130.49296670849992
Z00932,-83.1733722911627,-83.1733722911627
Z00933,-124.98053379200859,-124.98053379200859
Z00934,-124.94858944344212,-124.94858944344212
Z00935,-132.6443154107297,-132.6443154107297
Z00936,-97.1740519963415,-97.1740519963415
Z00937,-62.48610632145963,-62.48610632145963
Z00938,-126.9817486496412,-126.9817486496412
Z00939,-174.43598523468378,-174.43598523468378
Z00940,-50.727862924198085,-50.727862924198085
Z00941,-134.64633654849752,-134.64633654849752
Z00942,-108.04528471424037,-108.04528471424037
Z00943,-98.2176133194997,-98.2176133194997
Z00944,-106.02728386857821,-106.02728386857821
Z00945,-96.18788760250003,-96.18788760250003
Z00946,-94.02877376843006,-94.02877376843006
Z00947,-134.6571632663936,-134.6571632663936
Z00948,-85.37739636975685,-85.37739636975685
Z00949,-120.7826976393024,-120.7826976393024
Z00950,-107.03664259730348,-107.03664259730348
Z00951,-82.16033863018934,-82.16033863018934
Z00952,-101.72327782074514,-101.72327782074514
Z00953,-84.35318135992546,-84.35318135992546
Z00954,-76.50395090018277,-76.50395090018277
Z00955,-86.33803799164215,-86.33803799164215
Z00956,-83.30420612657936,-83.30420612657936
Z00957,-51.6181464982209,-51.6181464982209
Z00958,-94.02012334541129,-94.02012334541129
Z00959,-95.05348232166236,-95.05348232166236
Z00960,-106.4317458093228,-106.4317458093228
Z00961,-135.79215690388418,-135.79215690388418
Z00962,-94.02913942418874,-94.02913942418874
Z00963,-104.885034444857,-104.885034444857
Z00964,-176.46082843669868,-176.46082843669868
Z00965,-87.33501660861009,-87.33501660861009
Z00966,-81.00441037365432,-81.00441037365432
Z00967,-94.14483327372974,-94.14483327372974
Z00968,-137.81980371171113,-137.81980371171113
Z00969,-63.63144599570824,-63.63144599570824
Z00970,-96.18678622530527,-96.18678622530527
Z00971,-85.30464300105506,-85.30464300105506
Z00972,-79.68446842091436,-79.68446842091436
Z00973,-108.05279480578257,-108.05279480578257
Z00974,-98.19200565660861,-98.19200565660861
Z00975,-137.8386131174365,-137.8386131174365
Z00976,-65.63997764344678,-65.63997764344678
Z00977,-84.2880292210856,-84.2880292210856
Z00978,-134.78592150007654,-134.78592150007654
Z00979,-122.79077212546927,-122.79077212546927
Z00980,-137.82918544624727,-137.82918544624727
Z00981,-50.62528674531662,-50.62528674531662
Z00982,-134.67660953787757,-134.67660953787757
Z00983,-134.77722624288435,-134.77722624288435
Z00984,-97.17646091443011,-97.17646091443011
Z00985,-97.18141986800569,-97.18141986800569
Z00986,-135.8088205166699,-135.8088205166699
Z00987,-103.84874103520583,-103.84874103520583
Z00988,-125.98097934005936,-125.98097934005936
Z00989,-72.34019055674696,-72.34019055674696
Z00990,-62.47563937943063,-62.47563937943063
Z00991,-66.93428400381056,-66.93428400381056
