KEGG,smiles,n_electrons,n_carbons,exp_rxn_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,energy_Ha,energy_solv_Ha,compute_time
C00349,CC(C=O)C(=O)O,40,4,True,CC(C=O)C(O)=O,0,O=CC(C(=O)O)C,0.0,-381.237820990218,-380.56214836,328.96
C00673,O=P(O)(O)OC[C@H]1OC(O)C[C@@H]1O,78,5,True,OC1C[C@H](O)[C@@H](COP(O)(O)=O)O1,0,OC1C[C@@H]([C@H](O1)COP(=O)(O)O)O,0.0,-1064.071353863293,-1062.7557843,1417.7320000000002
C00246,CCCC(=O)O,36,4,True,CCCC(O)=O,0,CCCC(=O)O,0.0,-307.301190149771,-306.72610167,304.1
C06142,CCCCO,32,4,True,CCCCO,0,CCCCO,0.0,-233.318026273984,-232.84211574,314.572
C00204,O=C(O)C(=O)C[C@H](O)[C@H](O)CO,70,6,True,OC[C@@H](O)[C@@H](O)CC(=O)C(O)=O,0,OC[C@H]([C@H](CC(=O)C(=O)O)O)O,0.0,-685.170377039624,-683.97322294,3102.38
C00261,O=Cc1ccccc1,40,7,True,O=Cc1ccccc1,0,O=Cc1ccccc1,0.0,-345.069897747632,-344.40366493,627.164
C04421,N[C@@H](CCC[C@H](NC(=O)CCC(=O)O)C(=O)O)C(=O)O,114,11,True,[NH3+][C@@H](CCC[C@H](NC(=O)CCC(O)=O)C(O)=O)C(O)=O,1,O=C([NH+][C@H](C(=O)O)CCC[C@@H](C(=O)O)[NH3+])CCC(=O)O,2.0,-1065.249669666178,-1063.31757521,6291.324000000001
C00037,NCC(=O)O,30,2,True,[NH3+]CC(O)=O,1,OC(=O)C[NH3+],1.0,-284.534307616532,-284.03050569,323.148
C00149,O=C(O)C[C@H](O)C(=O)O,52,4,True,O[C@@H](CC(O)=O)C(O)=O,0,OC(=O)C[C@@H](C(=O)O)O,0.0,-531.5673548469371,-530.66328883,467.076
C01412,CCCC=O,30,4,True,CCCC=O,0,CCCC=O,0.0,-232.115512269852,-231.65526008,296.276
C00048,O=CC(=O)O,28,2,True,OC(=O)C=O,0,O=CC(=O)O,0.0,-302.73282194693,-302.23223139,148.808
C00099,NCCC(=O)O,36,3,True,[NH3+]CCC(O)=O,1,OC(=O)CC[NH3+],1.0,-323.795923884045,-323.20457105,335.4480000000001
C00534,Cc1ncc(CO)c(CN)c1O,66,8,True,Cc1[nH+]cc(CO)c(C[NH3+])c1[O-],1,OCc1cnc(c(c1C[NH3+])O)C,1.0,-571.697519913983,-570.594188,1836.656
C00583,CC(O)CO,32,3,True,CC(O)CO,0,OCC(O)C,0.0,-269.220012386069,-268.7175005,305.94
C03557,NCCP(=O)(O)O,44,2,True,[NH3+]CCP(O)(O)=O,1,[NH3+]CCP(=O)(O)O,1.0,-702.672931683372,-701.95710113,392.168
C01005,N[C@@H](COP(=O)(O)O)C(=O)O,66,3,True,[NH3+][C@@H](COP(O)(O)=O)C(O)=O,1,OC(=O)[C@H](COP(=O)(O)O)[NH3+],1.0,-966.195113619837,-965.06439388,1100.208
C01127,O=C(O)C(=O)CC(O)C(=O)O,62,5,True,OC(CC(=O)C(O)=O)C(O)=O,0,OC(C(=O)O)CC(=O)C(=O)O,0.0,-644.746827575422,-643.65130972,941.86
C00123,CC(C)C[C@H](N)C(=O)O,54,6,True,CC(C)C[C@H]([NH3+])C(O)=O,1,[NH3+][C@H](C(=O)O)CC(C)C,1.0,-441.52659478444997,-440.66407374,770.548
C00079,N[C@@H](Cc1ccccc1)C(=O)O,64,9,True,[NH3+][C@@H](Cc1ccccc1)C(O)=O,1,[NH3+][C@H](C(=O)O)Cc1ccccc1,1.0,-554.477092044175,-553.40869265,1966.212
C03656,C[C@H](N)CC(=O)CC(=O)O,58,6,True,C[C@H]([NH3+])CC(=O)CC(O)=O,1,O=C(C[C@@H]([NH3+])C)CC(=O)O,1.0,-515.483664739522,-514.52853977,856.26
C03067,O=Cc1cccc(O)c1,46,7,True,Oc1cccc(C=O)c1,0,O=Cc1cccc(c1)O,0.0,-420.221640482033,-419.43869501,1645.26
