KEGG,smiles,n_electrons,n_carbons,exp_rxn_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,energy_Ha,energy_solv_Ha,compute_time
C00111,O=C(CO)COP(=O)(O)O,60,3,True,OCC(=O)COP(O)(O)=O,0,OCC(=O)COP(=O)(O)O,0.0,-910.397926073297,-909.36444602,1061.028
C00117,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H]1O,84,5,True,OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,0,O[C@H]1C(O)O[C@@H]([C@H]1O)COP(=O)(O)O,0.0,-1139.188448785454,-1137.74707787,1487.22
C00441,N[C@@H](CC=O)C(=O)O,46,4,True,[NH3+][C@@H](CC=O)C(O)=O,1,O=CC[C@@H](C(=O)O)[NH3+],1.0,-436.95536148691,-436.16902944,639.0840000000002
C00474,OC[C@H](O)[C@H](O)[C@H](O)CO,62,5,True,OC[C@H](O)[C@H](O)[C@H](O)CO,0,OC[C@H]([C@H]([C@H](CO)O)O)O,0.0,-573.143450599082,-572.11839827,705.94
C00349,CC(C=O)C(=O)O,40,4,True,CC(C=O)C(O)=O,0,O=CC(C(=O)O)C,0.0,-381.226118127549,-380.54590497,402.264
C00673,O=P(O)(O)OC[C@H]1OC(O)C[C@@H]1O,78,5,True,OC1C[C@H](O)[C@@H](COP(O)(O)=O)O1,0,OC1C[C@@H]([C@H](O1)COP(=O)(O)O)O,0.0,-1064.050289047443,-1062.7230359,1844.888
C00246,CCCC(=O)O,36,4,True,CCCC(O)=O,0,CCCC(=O)O,0.0,-307.289767298343,-306.70980992,271.536
C06142,CCCCO,32,4,True,CCCCO,0,CCCCO,0.0,-233.31247748327004,-232.83510541,263.576
C00204,O=C(O)C(=O)C[C@H](O)[C@H](O)CO,70,6,True,OC[C@@H](O)[C@@H](O)CC(=O)C(O)=O,0,OC[C@H]([C@H](CC(=O)C(=O)O)O)O,0.0,-685.148203647583,-683.94143063,1195.668
C00261,O=Cc1ccccc1,40,7,True,O=Cc1ccccc1,0,O=Cc1ccccc1,0.0,-345.067467302408,-344.39874835,521.7919999999998
C04421,N[C@@H](CCC[C@H](NC(=O)CCC(=O)O)C(=O)O)C(=O)O,114,11,True,[NH3+][C@@H](CCC[C@H](NC(=O)CCC(O)=O)C(O)=O)C(O)=O,1,O=C([NH+][C@H](C(=O)O)CCC[C@@H](C(=O)O)[NH3+])CCC(=O)O,2.0,-1065.210264006721,-1063.25707491,26636.448
C00037,NCC(=O)O,30,2,True,[NH3+]CC(O)=O,1,OC(=O)C[NH3+],1.0,-284.513824021687,-284.02072647,225.776
C00149,O=C(O)C[C@H](O)C(=O)O,52,4,True,O[C@@H](CC(O)=O)C(O)=O,0,OC(=O)C[C@@H](C(=O)O)O,0.0,-531.538956582738,-530.6247754,2467.7960000000007
C01412,CCCC=O,30,4,True,CCCC=O,0,CCCC=O,0.0,-232.114997755578,-231.65467747,314.7920000000001
C00048,O=CC(=O)O,28,2,True,OC(=O)C=O,0,O=CC(=O)O,0.0,-302.712567311446,-302.20210045,164.42
C00099,NCCC(=O)O,36,3,True,[NH3+]CCC(O)=O,1,OC(=O)CC[NH3+],1.0,-323.783796883083,-323.18865389,311.796
C00534,Cc1ncc(CO)c(CN)c1O,66,8,True,Cc1[nH+]cc(CO)c(C[NH3+])c1[O-],1,OCc1cnc(c(c1C[NH3+])O)C,1.0,-571.676192524146,-570.5671495,1919.428
C00583,CC(O)CO,32,3,True,CC(O)CO,0,OCC(O)C,0.0,-269.221122925873,-268.7177872,895.924
C03557,NCCP(=O)(O)O,44,2,True,[NH3+]CCP(O)(O)=O,1,[NH3+]CCP(=O)(O)O,1.0,-702.662286267331,-701.9410629,427.564
C01005,N[C@@H](COP(=O)(O)O)C(=O)O,66,3,True,[NH3+][C@@H](COP(O)(O)=O)C(O)=O,1,OC(=O)[C@H](COP(=O)(O)O)[NH3+],1.0,-966.159345506142,-965.01371626,1272.908
C01127,O=C(O)C(=O)CC(O)C(=O)O,62,5,True,OC(CC(=O)C(O)=O)C(O)=O,0,OC(C(=O)O)CC(=O)C(=O)O,0.0,-644.7204611245539,-643.6112463,773.084
C00123,CC(C)C[C@H](N)C(=O)O,54,6,True,CC(C)C[C@H]([NH3+])C(O)=O,1,[NH3+][C@H](C(=O)O)CC(C)C,1.0,-441.515052657044,-440.64744356,978.26
C00079,N[C@@H](Cc1ccccc1)C(=O)O,64,9,True,[NH3+][C@@H](Cc1ccccc1)C(O)=O,1,[NH3+][C@H](C(=O)O)Cc1ccccc1,1.0,-554.464227340564,-553.39334557,1547.864
C03656,C[C@H](N)CC(=O)CC(=O)O,58,6,True,C[C@H]([NH3+])CC(=O)CC(O)=O,1,O=C(C[C@@H]([NH3+])C)CC(=O)O,1.0,-515.473555820597,-514.51200525,1162.6760000000004
C03067,O=Cc1cccc(O)c1,46,7,True,Oc1cccc(C=O)c1,0,O=Cc1cccc(c1)O,0.0,-420.213882808906,-419.42756432,643.244
