KEGG,smiles,n_electrons,n_carbons,exp_rxn_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,energy_Ha,energy_solv_Ha,compute_time
C00989,O=C(O)CCCO,42,4,True,OCCCC(O)=O,0,OCCCC(=O)O,0.0,-378.253563063264,-378.13353156,14.427
C00880,O=C(O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,78,6,False,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(O)=O,0,OC[C@H]([C@@H]([C@@H]([C@H](C(=O)O)O)O)O)O,0.0,-753.294954412102,-753.06001746,27.625
C00179,N=C(N)NCCCCN,54,5,False,NC(=[NH2+])NCCCC[NH3+],2,[NH3+]CCCCN[C+](=N)N,2.0,-413.55184601051695,-413.4263129,19.119
C06158,C[C@@H](O)[C@@H]1OC(=O)[C@H](O)[C@H]1O,64,6,False,C[C@@H](O)[C@@H]1OC(=O)[C@H](O)[C@H]1O,0,C[C@H]([C@@H]1OC(=O)[C@@H]([C@H]1O)O)O,0.0,-603.397110499875,-603.19087191,22.225
C00282,[H][H],2,0,True,[H][H],0,[H][H],0.0,-1.11835195131,-1.1170745,3.31
C02001,C=CCO,24,3,False,OCC=C,0,OCC=C,0.0,-190.669209789674,-190.61657856,9.712
C17361,O=C1C[C@@H]2O[C@@H](CCO)CN12,62,7,False,OCC[C@H]1CN2[C@H](CC2=O)O1,0,OCC[C@H]1CN2[C@@H](O1)CC2=O,0.0,-546.891306891761,-546.69568503,20.655
C07490,OCC(Cl)(Cl)Cl,38,2,False,OCC(Cl)(Cl)Cl,0,OCC(Cl)(Cl)Cl,0.0,-1523.259580383887,-1523.19542413,11.782
C14604,Nc1cc(O)ccc1O,48,6,False,[NH3+]c1cc(O)ccc1O,1,Oc1ccc(c(c1)N)O,0.0,-433.090406171142,-432.94049084,16.627
C07555,COc1ccc([N+](=O)[O-])cc1,58,7,False,COc1ccc(cc1)[N+]([O-])=O,0,COc1ccc(cc1)[N+](=O)[O-],0.0,-544.516209935911,-544.28493413,18.549
C00388,NCCc1c[nH]cn1,44,5,False,[NH3+]CCc1c[nH]c[nH+]1,2,C(c1c[nH]c[nH+]1)C[NH3+],2.0,-356.537030568821,-356.39999115,14.682
C03338,Cc1cc(O)cc(O)c1O,54,7,False,Cc1cc(O)cc(O)c1O,0,Oc1cc(C)c(c(c1)O)O,0.0,-491.1220476910829,-490.956287,17.031
C03926,O=C(O)CC(=O)[C@H](O)[C@H](O)CO,70,6,True,OC[C@@H](O)[C@@H](O)C(=O)CC(O)=O,0,OC[C@H]([C@H](C(=O)CC(=O)O)O)O,0.0,-677.758558539035,-677.52404502,21.722
C01151,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)O)[C@H](O)[C@@H]1O,108,5,False,O[C@H]1[C@@H](O)[C@@H](OP(O)(O)=O)O[C@@H]1COP(O)(O)=O,0,O[C@@H]1[C@@H](COP(=O)(O)O)O[C@@H]([C@@H]1O)OP(=O)(O)O,0.0,-1691.472146574055,-1691.17149358,49.54600000000001
C05828,Cn1cnc(CC(=O)O)c1,54,6,False,Cn1c[nH+]c(CC(O)=O)c1,1,Cn1cc(nc1)CC(=O)O,0.0,-487.77142364659403,-487.57189677,19.145
C02426,O=C[C@@H](O)CO,36,3,False,OC[C@H](O)C=O,0,O[C@H](C=O)CO,0.0,-339.43095105455103,-339.31507378,10.703
C00036,O=C(O)CC(=O)C(=O)O,50,4,True,OC(=O)CC(=O)C(O)=O,0,OC(=O)CC(=O)C(=O)O,0.0,-524.652729034943,-524.45102653,13.689
C02804,O=C(O)CCCCO,48,5,False,OCCCCC(O)=O,0,OCCCCC(=O)O,0.0,-417.0398122746911,-416.90995441,14.793
C00545,O=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO,66,5,False,OC[C@H](O)[C@H](O)[C@@H](O)C(O)=O,0,OC[C@@H]([C@@H]([C@H](C(=O)O)O)O)O,0.0,-640.1372010979741,-639.9368584,20.88
C00593,O=CCS(=O)(=O)O,42,2,False,[O-]S(=O)(=O)CC=O,-1,O=CCS(=O)(=O)[O-],-1.0,-769.992330519979,-769.85723011,11.602
C00680,N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O,76,7,False,[NH3+][C@@H](CCC[C@@H]([NH3+])C(O)=O)C(O)=O,2,[NH3+][C@H](C(=O)O)CCC[C@H](C(=O)O)[NH3+],2.0,-678.098875248014,-677.86983551,31.379
C00603,NC(=O)N[C@@H](O)C(=O)O,52,3,False,NC(=O)N[C@@H](O)C(O)=O,0,NC(=O)N[C@H](C(=O)O)O,0.0,-522.018953984738,-521.83152197,14.33
C01620,O=C(O)[C@H](O)[C@@H](O)CO,54,4,True,OC[C@H](O)[C@@H](O)C(O)=O,0,OC[C@@H]([C@H](C(=O)O)O)O,0.0,-526.979553882948,-526.81156971,15.869000000000002
C00266,O=CCO,24,2,False,OCC=O,0,OCC=O,0.0,-226.277125345734,-226.19471832,9.8
C00196,O=C(O)c1cccc(O)c1O,58,7,False,OC(=O)c1cccc(O)c1O,0,OC(=O)c1cccc(c1O)O,0.0,-564.332305889274,-564.12776486,17.009
C01295,CO[C@@H]1[C@@H](O)C(=O)[C@H](O)[C@H](O)[C@H]1O,76,7,False,CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)C(=O)[C@@H]1O,0,CO[C@H]1[C@H](O)[C@@H](O)[C@H](C(=O)[C@@H]1O)O,0.0,-716.520031519735,-716.27529461,27.066
C03458,Oc1ccc(O)c(O)n1,48,5,False,Oc1ccc(O)c(O)[nH+]1,1,Oc1ccc(c(n1)O)O,0.0,-468.671196084044,-468.500999,14.331
C02720,ONc1ccccc1,42,6,False,[OH2+][NH2+]c1ccccc1,2,ONc1ccccc1,0.0,-358.99582881387704,-358.85325818,14.064
C02659,CC(C)(O)C#N,34,4,False,CC(C)(O)C#N,0,N#CC(O)(C)C,0.0,-283.002328075016,-282.90060923,11.329
C01214,N[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,72,6,False,[NH3+][C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1,O[C@@H]1[C@@H](O)[C@H](O)[C@H]([C@@H]([C@H]1O)[NH3+])O,1.0,-659.7091952531649,-659.51332126,25.406
C01059,Oc1ccc(O)nc1,42,5,False,[O-]c1ccc([O-])[nH+]c1,-1,Oc1ccc(cn1)O,0.0,-393.22407806622,-393.08595734,12.104
C02917,C[C@H](O)CO,32,3,False,C[C@H](O)CO,0,OC[C@@H](O)C,0.0,-266.24249927216596,-266.17290775,11.041
C00756,CCCCCCCCO,56,8,True,CCCCCCCCO,0,CCCCCCCCO,0.0,-385.805667971179,-385.70829361,19.84
C01697,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,74,6,True,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,0,OC[C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O,0.0,-680.078146801171,-679.88447499,27.226
C00314,Cc1ncc(CO)c(CO)c1O,66,8,True,Cc1[nH+]cc(CO)c(CO)c1[O-],0,OCc1c(CO)cnc(c1O)C,0.0,-584.494154418388,-584.29663646,24.336
C11511,N[C@H](C(=O)O)[C@H](O)C(=O)O,58,4,False,[NH3+][C@@H]([C@H](O)C(O)=O)C(O)=O,1,OC(=O)[C@H]([C@@H](C(=O)O)O)[NH3+],1.0,-580.958194830121,-580.75536815,18.953
C06001,C[C@@H](CO)C(=O)O,42,4,False,C[C@@H](CO)C(O)=O,0,OC[C@@H](C(=O)O)C,0.0,-378.254401451996,-378.13358274,13.23
C00082,N[C@@H](Cc1ccc(O)cc1)C(=O)O,70,9,True,[NH3+][C@@H](Cc1ccc(O)cc1)C(O)=O,1,OC(=O)[C@H](Cc1ccc(cc1)O)[NH3+],1.0,-622.668790933221,-622.44756556,26.268
C01087,O=C(O)CC[C@@H](O)C(=O)O,58,5,True,O[C@H](CCC(O)=O)C(O)=O,0,OC(=O)CC[C@H](C(=O)O)O,0.0,-564.626862150371,-564.43128485,20.286
C15562,NCc1ccccc1,42,7,False,[NH3+]Cc1ccccc1,1,[NH3+]Cc1ccccc1,1.0,-323.135746098654,-323.02547296,14.239
C18248,CCCl,20,2,False,CCCl,0,CCCl,0.0,-535.451581352443,-535.43431694,8.447000000000001
C00042,O=C(O)CCC(=O)O,46,4,True,OC(=O)CCC(O)=O,0,OC(=O)CCC(=O)O,0.0,-451.472782306203,-451.31181688,13.505999999999998
C03059,NC(CO)(CO)C(=O)O,54,4,False,[NH3+]C(CO)(CO)C(O)=O,1,OCC(C(=O)O)(CO)[NH3+],1.0,-507.752909157249,-507.58999579,19.04
C00620,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,84,5,False,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H]1O,0,OC[C@H]1O[C@@H]([C@@H]([C@@H]1O)O)OP(=O)(O)O,0.0,-1128.6186319081642,-1128.38075945,35.122
C00310,OCC1(O)OC[C@@H](O)[C@@H]1O,60,5,False,OCC1(O)OC[C@@H](O)[C@@H]1O,0,OCC1(O)OC[C@H]([C@@H]1O)O,0.0,-565.771084785901,-565.5946849999998,21.305
C00597,O=C(O)C(O)COP(=O)(O)O,66,3,False,OC(COP(O)(O)=O)C(O)=O,0,OC(=O)C(COP(=O)(O)O)O,0.0,-976.675362453429,-976.47956848,21.821
C00855,CSCC[C@@H](N)C(=O)O,54,5,False,CSCC[C@@H]([NH3+])C(O)=O,1,CSCC[C@@H]([NH3+])C(=O)O,1.0,-793.37927520504,-793.2489218,24.915
C03197,C[C@H](O)CC(=O)O,42,4,False,C[C@H](O)CC(O)=O,0,C[C@@H](CC(=O)O)O,0.0,-378.248455426771,-378.12699862,13.246
C00623,O=P(O)(O)OC[C@@H](O)CO,62,3,False,OC[C@H]([OH2+])COP(O)([O-])=O,0,OC[C@@H](COP(=O)(O)O)O,0.0,-903.354101787695,-903.19831943,21.686
C02223,CCC(C)C=O,36,5,False,CCC(C)C=O,0,CC(C=O)CC,0.0,-268.27846405176103,-268.1877845,12.154000000000002
C15930,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,78,6,False,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(O)=O,0,OC[C@@H]([C@H]([C@H]([C@@H](C(=O)O)O)O)O)O,0.0,-753.292202758494,-753.05809474,30.011
C02124,Oc1ccc(Cl)cc1,42,6,False,Oc1ccc(Cl)cc1,0,Oc1ccc(cc1)Cl,0.0,-760.3149092130859,-760.20105235,15.68
C06754,O=CCCl,24,2,False,ClCC=O,0,ClCC=O,0.0,-608.638308559371,-608.57435839,10.559
C11249,C1CCCCC1,36,6,False,C1CCCCC1,0,C1CCCCC1,0.0,-232.72040806030398,-232.66054773,13.095
C03079,N[C@@H](CC(O)C(=O)O)C(=O)O,64,5,False,[NH3+][C@@H](CC(O)C(O)=O)C(O)=O,1,OC(=O)C(C[C@@H](C(=O)O)[NH3+])O,1.0,-619.752115041706,-619.53839495,22.652
C00064,NC(=O)CC[C@H](N)C(=O)O,58,5,True,NC(=O)CC[C@H]([NH3+])C(O)=O,1,NC(=O)CC[C@@H](C(=O)O)[NH3+],1.0,-525.683043450072,-525.5010161,20.071
C00041,C[C@H](N)C(=O)O,36,3,True,C[C@H]([NH3+])C(O)=O,1,C[C@H]([NH3+])C(=O)O,1.0,-320.23270384637,-320.12770031,12.669
C12314,O=C1OCCCCC1O,52,6,False,OC1CCCCOC1=O,0,O=C1OCCCCC1O,0.0,-454.6696246811029,-454.51326611,17.361
C01924,N=C(N)NCCCC[C@H](N)C(=O)O,76,7,False,NC(=[NH2+])NCCCC[C@H]([NH3+])C(O)=O,2,N[C+](=N)[NH+]CCCC[C@@H](C(=O)O)[NH3+],3.0,-638.704670880161,-638.4942037999998,34.417
C12317,C[C@@H](O)[C@@H](N)C(=O)O,48,4,False,C[C@@H](O)[C@@H]([NH3+])C(O)=O,1,C[C@H]([C@H](C(=O)O)[NH3+])O,1.0,-433.383411999796,-433.24413955,16.576
C01933,CCCC[C@H](N)C(=O)O,54,6,False,CCCC[C@H]([NH3+])C(O)=O,1,CCCC[C@H]([NH3+])C(=O)O,1.0,-436.591714869919,-436.45510957,21.026
C00026,O=C(O)CCC(=O)C(=O)O,56,5,True,OC(=O)CCC(=O)C(O)=O,0,OC(=O)CCC(=O)C(=O)O,0.0,-563.445780384989,-563.23365257,16.660999999999998
C06419,N[C@H](Cc1c[nH]cn1)C(=O)O,60,6,False,[NH3+][C@H](Cc1c[nH]c[nH+]1)C(O)=O,2,OC(=O)[C@H]([NH3+])Cc1c[nH]c[nH+]1,2.0,-542.899046414453,-542.68554238,24.572
C06104,O=C(O)CCCCC(=O)O,58,6,False,OC(=O)CCCCC(O)=O,0,OC(=O)CCCCC(=O)O,0.0,-529.050803033336,-528.8694746,21.179
C01854,N[C@H]1[C@H](O)[C@@H](N)[C@H](O)[C@@H](O)[C@@H]1O,72,6,False,[NH3+][C@H]1[C@H](O)[C@@H]([NH3+])[C@H](O)[C@@H](O)[C@@H]1O,2,O[C@@H]1[C@@H](O)[C@H](O)[C@H]([C@@H]([C@H]1[NH3+])O)[NH3+],2.0,-640.476357673003,-640.28508276,33.689
C01888,CC(=O)CN,30,3,False,CC(=O)C[NH3+],1,CC(=O)C[NH3+],1.0,-245.843260154178,-245.75554785,11.578
C00668,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,96,6,False,O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,0,O[C@H]1O[C@H](COP(=O)(O)O)[C@H]([C@@H]([C@H]1O)O)O,0.0,-1241.790684485928,-1241.52069208,42.353
C00535,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,116,19,True,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,0.0,-879.8963587668428,-879.59579658,78.527
C02372,Nc1ccc(O)cc1,42,6,False,[NH3+]c1ccc(O)cc1,1,Nc1ccc(cc1)O,0.0,-358.71888201798896,-358.59365899,15.173
C00414,O=C1CCCCC1,40,6,True,O=C1CCCCC1,0,O=C1CCCCC1,0.0,-305.926195940414,-305.81948353,12.338
C03273,O=CCCCC(=O)O,46,5,False,OC(=O)CCCC=O,0,O=CCCCC(=O)O,0.0,-415.867091051083,-415.71417434,14.702
C11437,CC(=O)[C@@H](O)[C@H](O)COP(=O)(O)O,78,5,False,CC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O,0,O[C@@H]([C@@H](C(=O)C)O)COP(=O)(O)O,0.0,-1054.235391853365,-1054.01157362,30.68
C01165,N[C@@H](CCC=O)C(=O)O,52,5,False,[NH3+][C@@H](CCC=O)C(O)=O,1,O=CCC[C@@H](C(=O)O)[NH3+],1.0,-470.9963525172489,-470.82434998,17.617
C15987,CNCCCC(=O)O,48,5,False,C[NH2+]CCCC(O)=O,1,C[NH2+]CCCC(=O)O,1.0,-397.810860034301,-397.68188182,15.463
C00158,O=C(O)CC(O)(CC(=O)O)C(=O)O,74,6,False,OC(=O)CC(O)(CC(O)=O)C(O)=O,0,OC(=O)C(CC(=O)O)(CC(=O)O)O,0.0,-751.001573516872,-750.73002188,25.483
C03269,O=C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,70,6,False,OC1O[C@H](C=O)[C@H](O)[C@H](O)[C@H]1O,0,O=C[C@H]1OC(O)[C@@H]([C@H]([C@H]1O)O)O,0.0,-677.759743455322,-677.52767664,23.227
C16390,O=C(O)CCC(CO)C(=O)O,64,6,False,OCC(CCC(O)=O)C(O)=O,0,OCC(C(=O)O)CCC(=O)O,0.0,-603.4163862344641,-603.21044805,20.83
C02670,O=C[C@H](O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,68,6,False,O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,0,O=C[C@@H]([C@H]1OC(=O)[C@H]([C@H]1O)O)O,0.0,-676.591677291323,-676.34002715,22.136
C03741,N[C@H](C=O)CCC(=O)O,52,5,False,[NH3+][C@@H](CCC(O)=O)C=O,1,O=C[C@H](CCC(=O)O)[NH3+],1.0,-470.99985242743895,-470.82782704,15.749
C04673,N=C(N)N[C@H]1[C@H](O)[C@@H](O)[C@H](O)C(=O)[C@@H]1O,86,7,False,NC(=[NH2+])N[C@H]1[C@H](O)[C@@H](O)[C@H](O)C(=O)[C@@H]1O,1,N[C+](=N)N[C@H]1[C@H](O)[C@@H](O)[C@@H](C(=O)[C@@H]1O)O,1.0,-805.503581738329,-805.22548389,37.494
C00468,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,106,18,True,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,0,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C,0.0,-838.793803114572,-838.48704214,59.393
C00258,O=C(O)[C@H](O)CO,42,3,True,OC[C@@H](O)C(O)=O,0,OC[C@H](C(=O)O)O,0.0,-413.82792611223397,-413.69452186,12.658
C01236,O=C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O,94,6,False,O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)OC(=O)[C@@H]1O,0,O[C@@H]1[C@@H](COP(=O)(O)O)OC(=O)[C@@H]([C@H]1O)O,0.0,-1240.622385650182,-1240.33479488,34.809
C00232,O=CCCC(=O)O,40,4,True,OC(=O)CCC=O,0,O=CCCC(=O)O,0.0,-377.075853540981,-376.93205512,12.665
C00772,CC1(O)CC(=O)OC(O)C1,58,6,False,CC1(O)CC(O)OC(=O)C1,0,OC1OC(=O)CC(C1)(C)O,0.0,-529.0620402733371,-528.88166469,19.191
C02888,O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H](O)CO,96,6,False,OC[C@H](O)[C@@H](O)[C@H](O)C(=O)COP(O)(O)=O,0,OC[C@@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O,0.0,-1241.751287752406,-1241.47036318,41.65600000000001
C02129,CC(=O)CCCC(=O)O,52,6,False,CC(=O)CCCC(O)=O,0,CC(=O)CCCC(=O)O,0.0,-454.664219251071,-454.50041705,15.849
C13747,Cn1c(=O)[nH]c2ncn(C)c2c1=O,68,7,False,CN1C(=O)Nc2ncn(C)c2C1=O,0,Cn1cnc2c1c(=O)n(c(=O)[nH]2)C,0.0,-633.129214202676,-632.83340848,21.999
C03401,NC[C@H](N)C(=O)O,42,3,False,[NH3+]C[C@H]([NH3+])C(O)=O,2,OC(=O)[C@@H]([NH3+])C[NH3+],2.0,-375.321236553327,-375.23283569,13.899
C00209,O=C(O)C(=O)O,34,2,True,OC(=O)C(O)=O,0,OC(=O)C(=O)O,0.0,-373.878416407528,-373.73696773,10.169
C00940,NC(=O)CCC(=O)C(=O)O,56,5,True,NC(=O)CCC(=O)C(O)=O,0,NC(=O)CCC(=O)C(=O)O,0.0,-543.740332900915,-543.53733783,16.399
C00231,O=C(CO)[C@@H](O)[C@H](O)COP(=O)(O)O,84,5,False,OCC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O,0,OCC(=O)[C@H]([C@@H](COP(=O)(O)O)O)O,0.0,-1128.5905902540621,-1128.34398387,32.574
C00392,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,74,6,True,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,0.0,-680.076459412937,-679.88357285,27.258000000000006
C01542,Cc1ccccc1O,42,7,False,Cc1ccccc1O,0,Cc1ccccc1O,0.0,-342.373230257189,-342.25706582,13.578
C10906,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO,72,6,False,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,0,OC[C@H]([C@H]([C@@H](C(=O)CO)O)O)O,0.0,-678.903805521265,-678.6865007,23.152
C02431,C[C@H](O)[C@@H]1OC(O)[C@H](O)[C@@H]1O,66,6,False,C[C@H](O)[C@@H]1OC(O)[C@H](O)[C@@H]1O,0,C[C@@H]([C@@H]1OC([C@@H]([C@@H]1O)O)O)O,0.0,-604.561480590356,-604.37547238,23.41
C16741,NC[C@H](O)CC[C@H](N)C(=O)O,66,6,False,[NH3+]C[C@H](O)CC[C@H]([NH3+])C(O)=O,2,[NH3+]C[C@@H](CC[C@@H](C(=O)O)[NH3+])O,2.0,-566.099087426893,-565.92175664,25.923
C00160,O=C(O)CO,30,2,True,OCC(O)=O,0,OCC(=O)O,0.0,-300.673526648007,-300.57358944,9.971
C06002,C[C@@H](C=O)C(=O)O,40,4,False,C[C@@H](C=O)C(O)=O,0,O=C[C@@H](C(=O)O)C,0.0,-377.077141070305,-376.93316505,12.253
C00178,Cc1c[nH]c(=O)[nH]c1=O,48,5,False,CC1=CNC(=O)NC1=O,0,Cc1c[nH]c(=O)[nH]c1=O,0.0,-448.532485253053,-448.33294911,13.512
C14110,OCc1ccc(O)c(O)c1,54,7,False,OCc1ccc(O)c(O)c1,0,OCc1ccc(c(c1)O)O,0.0,-491.108390589861,-490.94353748,18.217
C01672,NCCCCCN,44,5,False,[NH3+]CCCCC[NH3+],2,[NH3+]CCCCC[NH3+],2.0,-305.370077890352,-305.2906367,14.981
C00256,C[C@@H](O)C(=O)O,36,3,True,C[C@@H](O)C(O)=O,0,OC(=O)[C@H](O)C,0.0,-339.466103345463,-339.35590254,10.968
C00872,NC(C(=O)O)C(=O)O,46,3,False,[NH3+]C(C(O)=O)C(O)=O,1,[NH3+]C(C(=O)O)C(=O)O,1.0,-467.793321208126,-467.62474834,13.875
C00552,O=C(O)[C@@H](O)[C@@H](O)C(=O)O,58,4,True,O[C@@H]([C@@H](O)C(O)=O)C(O)=O,0,O[C@H]([C@@H](C(=O)O)O)C(=O)O,0.0,-600.203674701342,-599.99600226,16.451
C18317,Cc1cc(O)c(O)cc1O,54,7,False,Cc1cc(O)c(O)cc1O,0,Oc1cc(O)c(cc1C)O,0.0,-491.119892298284,-490.95374714,17.602
C02814,Oc1ccc(O)c(O)c1,48,6,False,Oc1ccc(O)c(O)c1,0,Oc1ccc(c(c1)O)O,0.0,-452.32802911176805,-452.17312886,13.917
C16849,O=CC(=O)COP(=O)(O)O,58,3,False,OP(O)(=O)OCC(=O)C=O,0,O=CC(=O)COP(=O)(O)O,0.0,-901.097673196165,-900.91021048,17.012
C00624,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,74,7,False,CC(=O)N[C@@H](CCC(O)=O)C(O)=O,0,OC(=O)CC[C@@H](C(=O)O)NC(=O)C,0.0,-695.716138336345,-695.4633266,24.133000000000006
C19838,N[C@@H](C(=O)O)[C@H](O)C(=O)O,58,4,True,[NH3+][C@H]([C@H](O)C(O)=O)C(O)=O,1,OC(=O)[C@@H]([C@@H](C(=O)O)O)[NH3+],1.0,-580.958542939218,-580.75580062,17.258
C00586,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O,66,6,False,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O,0,OC[C@H]1OC(O)C[C@H]([C@@H]1O)O,0.0,-604.569369698688,-604.38400062,20.398
C16637,C[C@H]1O[C@H](OP(=O)(O)O)[C@H](O)[C@@H]1O,78,5,False,C[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H]1O,0,C[C@H]1O[C@@H]([C@@H]([C@@H]1O)O)OP(=O)(O)O,0.0,-1054.254395936327,-1054.03919873,26.542
C01905,NC(=O)C[C@@H](N)C(=O)O,52,4,False,NC(=O)C[C@@H]([NH3+])C(O)=O,1,NC(=O)C[C@H](C(=O)O)[NH3+],1.0,-486.891332075057,-486.71917306,16.715999999999998
C00049,N[C@@H](CC(=O)O)C(=O)O,52,4,True,[NH3+][C@@H](CC(O)=O)C(O)=O,1,OC(=O)C[C@@H](C(=O)O)[NH3+],1.0,-506.597565679718,-506.41790557,16.24
C02781,OC[C@H]1OC(O)C[C@@H](O)[C@H]1O,66,6,False,OC[C@H]1OC(O)C[C@@H](O)[C@H]1O,0,OC[C@H]1OC(O)C[C@H]([C@H]1O)O,0.0,-604.5692141311309,-604.38390579,21.198
C06255,CCCC(=O)C(=O)O,46,5,False,CCCC(=O)C(O)=O,0,CCCC(=O)C(=O)O,0.0,-415.85852188328795,-415.71100111,13.807
C02953,C[C@H](O)[C@H](O)C1=Nc2c(nc(N)[nH]c2=O)NC1,92,9,True,C[C@H](O)[C@H](O)C1=[NH+]C2=C(NC1)N=C(N)NC2=O,1,C[C@@H]([C@@H](C1=Nc2c(NC1)nc([nH]c2=O)N)O)O,0.0,-840.166542819429,-839.83991188,39.889
C00217,N[C@H](CCC(=O)O)C(=O)O,58,5,True,[NH3+][C@H](CCC(O)=O)C(O)=O,1,OC(=O)CC[C@H](C(=O)O)[NH3+],1.0,-545.386439582211,-545.19650945,17.861
C03826,O=C(O)C(=O)C[C@H](O)CO,58,5,False,OC[C@@H](O)CC(=O)C(O)=O,0,OC[C@H](CC(=O)C(=O)O)O,0.0,-564.592430043442,-564.39833629,16.406
C05235,CC(=O)CO,30,3,False,CC(=O)CO,0,CC(=O)CO,0.0,-265.072320699797,-264.97910731,9.387
C00191,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,76,6,False,OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,0,OC1O[C@H](C(=O)O)[C@H]([C@@H]([C@H]1O)O)O,0.0,-752.151220465043,-751.90074264,25.398000000000003
C00198,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,70,6,False,OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,0,OC[C@H]1OC(=O)[C@@H]([C@H]([C@@H]1O)O)O,0.0,-677.769546783046,-677.5439978999998,23.167
C00250,Cc1ncc(CO)c(C=O)c1O,64,8,True,Cc1[nH+]cc(CO)c(C=O)c1[O-],0,O=Cc1c(CO)cnc(c1O)C,0.0,-583.323904776738,-583.11063319,22.369
C02235,O=[N+]([O-])c1ccc(O)c(O)c1,58,6,False,Oc1ccc(cc1O)[N+]([O-])=O,0,[O-][N+](=O)c1ccc(c(c1)O)O,0.0,-580.101494622126,-579.86313218,19.327
C00804,C#CC(=O)O,26,3,False,OC(=O)C#C,0,OC(=O)C#C,0.0,-262.69448586536,-262.59370742,9.983
C00820,C[C@H](O)[C@@H](N)C(=O)O,48,4,False,C[C@H](O)[C@@H]([NH3+])C(O)=O,1,C[C@@H]([C@H](C(=O)O)[NH3+])O,1.0,-433.38394429773,-433.2447009,15.696
C02024,O=C(O)[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,76,6,False,OC1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)C(O)=O,0,OC1O[C@H](C(=O)O)[C@H]([C@@H]([C@@H]1O)O)O,0.0,-752.1516837827361,-751.90119904,24.206
C01585,CCCCCC(=O)O,48,6,False,CCCCCC(O)=O,0,CCCCCC(=O)O,0.0,-381.4599670644,-381.34306617,17.044
C10792,OCc1cc(O)ccc1O,54,7,False,OCc1cc(O)ccc1O,0,OCc1cc(O)ccc1O,0.0,-491.11060543527003,-490.94595671,18.199
C00556,OCc1ccccc1,42,7,True,OCc1ccccc1,0,OCc1ccccc1,0.0,-342.361249034874,-342.24697181,13.642
