KEGG,smiles,n_electrons,n_carbons,exp_rxn_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,energy_Ha,energy_solv_Ha,compute_time
C00247,OCC1(O)OC[C@H](O)[C@@H](O)[C@@H]1O,72,6,True,OCC1(O)OC[C@H](O)[C@@H](O)[C@@H]1O,0,OCC1(O)OC[C@@H]([C@H]([C@@H]1O)O)O,0.0,-685.727590368975,-685.78900142,309.634
C00135,N[C@@H](Cc1c[nH]cn1)C(=O)O,60,6,False,[NH3+][C@@H](Cc1c[nH]c[nH+]1)C(O)=O,2,OC(=O)[C@@H]([NH3+])Cc1c[nH]c[nH+]1,2.0,-548.4963543910579,-548.51974311,336.07199999999995
C00770,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,78,6,False,OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,0,OC[C@@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O,0.0,-760.7945258898441,-760.84875095,395.548
C16639,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O,60,5,False,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O,0,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)O,0.0,-571.434700674388,-571.48622264,400.424
C03623,CNC(=O)CCC(=O)C(=O)O,62,6,False,CNC(=O)CCC(=O)C(O)=O,0,CNC(=O)CCC(=O)C(=O)O,0.0,-588.458670044552,-588.48329427,456.284
C01407,c1ccccc1,30,6,False,c1ccccc1,0,c1ccccc1,0.0,-231.731782152448,-231.73757363,181.628
C00280,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,114,19,True,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,0,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C)C,0.0,-888.246567604715,-888.28519527,1574.6129999999996
C00188,C[C@@H](O)[C@H](N)C(=O)O,48,4,False,C[C@@H](O)[C@H]([NH3+])C(O)=O,1,C[C@H]([C@@H](C(=O)O)[NH3+])O,1.0,-437.79479306677695,-437.81958404,306.392
C00502,O=C(O)[C@H](O)[C@@H](O)[C@H](O)CO,66,5,False,OC[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,0,OC[C@H]([C@@H]([C@H](C(=O)O)O)O)O,0.0,-646.514505886055,-646.56140495,482.992
C16737,O=C[C@H](O)[C@@H](O)[C@H](O)CC(=O)O,70,6,False,O[C@H](CC(O)=O)[C@H](O)[C@@H](O)C=O,0,O=C[C@@H]([C@H]([C@@H](CC(=O)O)O)O)O,0.0,-684.5361696227491,-684.58074275,583.2919999999998
C00515,NCCC[C@@H](N)C(=O)O,54,5,False,[NH3+]CCC[C@@H]([NH3+])C(O)=O,2,OC(=O)[C@H]([NH3+])CCC[NH3+],2.0,-457.65565226376,-457.68053791,391.128
C06328,Oc1cc(O)c(O)c(Cl)c1,54,6,False,Oc1cc(O)c(O)c(Cl)c1,0,Oc1cc(O)c(c(c1)Cl)O,0.0,-916.0285629408859,-916.04104728,377.888
C00334,NCCCC(=O)O,42,4,True,[NH3+]CCCC(O)=O,1,[NH3+]CCCC(=O)O,1.0,-362.74275830524397,-362.76559839,93.892
C00671,CC[C@H](C)C(=O)C(=O)O,52,6,False,CC[C@H](C)C(=O)C(O)=O,0,C[C@H](C(=O)C(=O)O)CC,0.0,-459.350114044588,-459.36798844,343.8880000000001
C03251,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,96,6,False,O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H](O)C=O,0,O=C[C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O,0.0,-1252.560775558841,-1252.62737051,883.6039999999998
C16657,CCCC(CC(=O)O)C(=O)O,64,7,False,CCCC(CC(O)=O)C(O)=O,0,CCCC(C(=O)O)CC(=O)O,0.0,-573.678329946983,-573.70556793,322.264
C01502,COc1ccccc1O,48,7,False,COc1ccccc1O,0,COc1ccccc1O,0.0,-421.072303590621,-421.09079509,190.656
C11115,Cc1ccc(C=O)o1,42,6,False,Cc1ccc(C=O)o1,0,Cc1ccc(o1)C=O,0.0,-381.84695059235605,-381.85927316,176.016
C00489,O=C(O)CCCC(=O)O,52,5,False,OC(=O)CCCC(O)=O,0,OC(=O)CCCC(=O)O,0.0,-495.2230490504209,-495.24529596,214.048
C00309,OCC1(O)OC[C@@H](O)[C@H]1O,60,5,True,OCC1(O)OC[C@@H](O)[C@H]1O,0,OCC1(O)OC[C@H]([C@H]1O)O,0.0,-571.436880509955,-571.48618838,184.909
C00795,OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,72,6,True,OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0,OCC1(O)OC[C@H]([C@@H]([C@@H]1O)O)O,0.0,-685.727381475701,-685.78966562,294.372
C00001,O,8,0,True,O,0,O,0.0,-76.268735381763,-76.26753528,11.919
C03943,C[C@H](N)C[C@@H](N)C(=O)O,54,5,True,C[C@H]([NH3+])C[C@@H]([NH3+])C(O)=O,2,C[C@H]([NH3+])C[C@@H]([NH3+])C(=O)O,2.0,-457.649278979285,-457.67157469,193.037
C03871,N[C@@H](CCCC(=O)C(=O)O)C(=O)O,74,7,False,[NH3+][C@@H](CCCC(=O)C(O)=O)C(O)=O,1,[NH3+][C@H](C(=O)O)CCCC(=O)C(=O)O,1.0,-703.204490757715,-703.23548679,375.76
C02532,N[C@H](COP(=O)(O)O)C(=O)O,66,3,False,[NH3+][C@H](COP(O)(O)=O)C(O)=O,1,OC(=O)[C@@H](COP(=O)(O)O)[NH3+],1.0,-965.4100202907961,-965.44398642,314.796
C04272,CC(C)(O)[C@@H](O)C(=O)O,54,5,False,CC(C)(O)[C@@H](O)C(O)=O,0,OC(=O)[C@@H](C(O)(C)C)O,0.0,-496.401758257688,-496.42871589,254.86
C01216,O=C(O)C(=O)C[C@@H](O)[C@H](O)CO,70,6,False,OC[C@@H](O)[C@H](O)CC(=O)C(O)=O,0,OC[C@H]([C@@H](CC(=O)C(=O)O)O)O,0.0,-684.527821863014,-684.57052906,354.384
C03228,O=C1CCCC(O)C1,46,6,False,OC1CCCC(=O)C1,0,OC1CCCC(=O)C1,0.0,-384.292291922483,-384.31619331,194.836
C18246,CC(Cl)(Cl)Cl,32,2,False,CC(Cl)(Cl)Cl,0,CC(Cl)(Cl)Cl,0.0,-1456.9516853379441,-1456.95353191,141.72
C11499,O=C(O)[C@H](O)CS(=O)(=O)O,60,3,False,O[C@H](CS([O-])(=O)=O)C(O)=O,-1,OC(=O)[C@@H](CS(=O)(=O)[O-])O,-1.0,-965.315123678101,-965.34084195,385.964
C03499,CCOC(=O)C[C@@H](C)O,54,6,False,CCOC(=O)C[C@@H](C)O,0,CCOC(=O)C[C@H](O)C,0.0,-460.558348582414,-460.58999856,382.448
C00163,CCC(=O)O,30,3,False,CCC(O)=O,0,CCC(=O)O,0.0,-267.822661562234,-267.83391279,194.112
C07478,C/C(=C/C=C(/O)C(=O)O)C(=O)O,66,7,False,C\\C(=C\\C=C(\\O)C(O)=O)C(O)=O,0,OC(=O)/C(=C\C=C(/C(=O)O)\O)/C,0.0,-646.2790208364689,-646.30215395,490.016
C01390,CC(C)=CCO,36,5,False,CC(C)=CCO,0,OCC=C(C)C,0.0,-271.157302264264,-271.17291115,238.748
C01489,OC[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,74,6,False,OC[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,0,OC[C@H]([C@@H]([C@H]([C@@H](CO)O)O)O)O,0.0,-686.908600461726,-686.96943742,571.06
C02360,O=C(O)CCCC(O)C(=O)O,64,6,False,OC(CCCC(O)=O)C(O)=O,0,OC(=O)CCCC(C(=O)O)O,0.0,-609.5063110727131,-609.5385786,453.088
C03665,CC(C)(N)C(=O)O,42,4,False,CC(C)([NH3+])C(O)=O,1,OC(=O)C([NH3+])(C)C,1.0,-362.743633805057,-362.75889294,282.32
C00168,O=C(O)C(=O)CO,40,3,True,OCC(=O)C(O)=O,0,OCC(=O)C(=O)O,0.0,-416.721479746804,-416.73983813,61.258
C00379,OC[C@H](O)[C@@H](O)[C@H](O)CO,62,5,True,OC[C@H](O)[C@@H](O)[C@H](O)CO,0,OC[C@H]([C@@H]([C@H](CO)O)O)O,0.0,-572.630580526858,-572.68219442,185.912
C00345,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,102,6,True,O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,0,O[C@@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)COP(=O)(O)O,0.0,-1327.658145887894,-1327.7270245,550.762
C02845,CCC(C)=O,30,4,False,CCC(C)=O,0,CCC(=O)C,0.0,-231.969989097504,-231.9794985,209.48
C05985,C#CC=O,20,3,False,O=CC#C,0,O=CC#C,0.0,-190.225604501687,-190.22791086,147.776
C03844,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,78,7,False,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,0,CO[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@@H]([C@H]1O)O)O,0.0,-724.945535223213,-725.01169455,433.616
C01113,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,96,6,False,OC1O[C@H](COP(O)(O)=O)[C@H](O)[C@H](O)[C@H]1O,0,OC1O[C@H](COP(=O)(O)O)[C@@H]([C@@H]([C@H]1O)O)O,0.0,-1252.5871288602,-1252.66047631,625.2959999999998
C00522,CC(C)(CO)[C@@H](O)C(=O)O,60,6,True,CC(C)(CO)[C@@H](O)C(O)=O,0,OCC([C@H](C(=O)O)O)(C)C,0.0,-535.623172092799,-535.65585093,216.54
C06471,C[C@H]1OC(O)[C@H](O)C[C@H]1O,60,6,False,C[C@H]1OC(O)[C@H](O)C[C@H]1O,0,O[C@@H]1C[C@@H](O)C(O[C@@H]1C)O,0.0,-535.614661496291,-535.66141624,303.084
C06678,O=S(=O)(O)c1ccc(CO)cc1,66,7,False,OCc1ccc(cc1)S([O-])(=O)=O,-1,OCc1ccc(cc1)S(=O)(=O)[O-],-1.0,-968.455675242767,-968.47693492,399.064
C18473,N=C(N)NCC[C@H](O)[C@H](N)C(=O)O,76,6,False,NC(=[NH2+])NCC[C@H](O)[C@H]([NH3+])C(O)=O,2,N[C+](=[NH2+])NCC[C@@H]([C@H]([NH3+])C(=O)O)O,3.0,-681.212428191132,-681.25080639,442.272
C01545,CCCCCCCC=O,54,8,True,CCCCCCCC=O,0,CCCCCCCC=O,0.0,-388.862867989677,-388.88697881,146.111
C00279,O=C[C@H](O)[C@H](O)COP(=O)(O)O,72,4,False,O[C@H](COP(O)(O)=O)[C@@H](O)C=O,0,O=C[C@@H]([C@@H](COP(=O)(O)O)O)O,0.0,-1023.9818491212868,-1024.02737796,310.356
C11497,CC(=O)CSCCS(=O)(=O)O,66,5,False,CC(=O)CSCCS([O-])(=O)=O,-1,CC(=O)CSCCS(=O)(=O)[O-],-1.0,-1291.372927314792,-1291.39572571,303.776
C14689,OCCOCCO,44,4,False,OCCOCCO,0,OCCOCCO,0.0,-383.25803193075103,-383.29954268,149.644
C00065,N[C@@H](CO)C(=O)O,42,3,True,[NH3+][C@@H](CO)C(O)=O,1,OC[C@@H](C(=O)O)[NH3+],1.0,-398.562049598652,-398.58583211,76.202
C06748,CC(C)N,26,3,False,CC(C)[NH3+],1,CC([NH3+])C,1.0,-174.578930879197,-174.58673737,106.792
C12455,NCCCCC=O,42,5,False,[NH3+]CCCCC=O,1,O=CCCCC[NH3+],1.0,-326.879014059333,-326.89876429,176.476
C01452,O=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO,72,6,False,OC[C@@H](O)[C@H](O)[C@@H](O)C(=O)CO,0,OC[C@H]([C@@H]([C@H](C(=O)CO)O)O)O,0.0,-685.7110103495739,-685.76455009,369.976
C15523,O=C(O)c1ccc(O)nc1O,58,6,False,OC(=O)c1ccc(O)nc1O,0,Oc1ccc(c(n1)O)C(=O)O,0.0,-586.0633024256559,-586.08035623,297.08
C00433,O=CCCC(=O)C(=O)O,50,5,False,OC(=O)C(=O)CCC=O,0,O=CCCC(=O)C(=O)O,0.0,-493.96925519501406,-493.98897580000005,199.872
C14687,CCOCCO,38,4,False,CCOCCO,0,OCCOCC,0.0,-308.204432461779,-308.2366153,145.072
C00497,O=C(O)C[C@@H](O)C(=O)O,52,4,True,O[C@H](CC(O)=O)C(O)=O,0,OC(=O)C[C@H](C(=O)O)O,0.0,-531.0517157916902,-531.07729053,128.679
C03239,NCCCCC(=O)C(=O)O,58,6,False,[NH3+]CCCCC(=O)C(O)=O,1,[NH3+]CCCCC(=O)C(=O)O,1.0,-515.0286825893979,-515.06774312,269.18
C02501,O=C(O)/C=C\C=C(\O)C(=O)O,60,6,False,OC(=O)\\C=C/C=C(/O)C(O)=O,0,OC(=O)/C=C\C=C(/C(=O)O)\O,0.0,-607.049346633052,-607.07134578,275.78
C02378,NCCCCCC(=O)O,54,6,False,[NH3+]CCCCCC(O)=O,1,[NH3+]CCCCCC(=O)O,1.0,-441.2024555398391,-441.22751253,263.308
C00870,O=[N+]([O-])c1ccc(O)cc1,52,6,False,Oc1ccc(cc1)[N+]([O-])=O,0,Oc1ccc(cc1)[N+](=O)[O-],0.0,-510.8557827468029,-510.87016598,234.516
C00073,CSCC[C@H](N)C(=O)O,54,5,False,CSCC[C@H]([NH3+])C(O)=O,1,CSCC[C@H]([NH3+])C(=O)O,1.0,-799.7001443378481,-799.72077239,227.484
C02126,Nc1ccc([N+](=O)[O-])cc1,52,6,False,[NH3+]c1ccc(cc1)[N+]([O-])=O,1,Nc1ccc(cc1)[N+](=O)[O-],0.0,-491.466756337461,-491.47960483,277.748
C03651,O=C(O)[C@H]1C[C@H](O)CN1,52,5,False,O[C@@H]1C[NH2+][C@H](C1)C(O)=O,1,O[C@@H]1C[NH2+][C@H](C1)C(=O)O,1.0,-475.806758306452,-475.83760743,251.044
C06613,O=C/C=C/Cl,28,3,False,Cl\\C=C\\C=O,0,Cl/C=C/C=O,0.0,-650.5951682145691,-650.60214621,111.3
C00095,OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,72,6,True,OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,0,OC[C@H]1OC([C@H]([C@@H]1O)O)(O)CO,0.0,-685.728731453097,-685.78962807,262.53
C00986,NCCCN,32,3,True,[NH3+]CCC[NH3+],2,[NH3+]CCC[NH3+],2.0,-230.264700908317,-230.28001887,56.441
C00383,O=C(O)CC(=O)O,40,3,False,OC(=O)CC(O)=O,0,OC(=O)CC(=O)O,0.0,-416.76010391591797,-416.77601074,162.22799999999995
C00558,O=C(O)[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O,76,6,False,OCC1(O)O[C@@H]([C@H](O)[C@@H]1O)C(O)=O,0,OCC1(O)O[C@@H]([C@@H]([C@@H]1O)O)C(=O)O,0.0,-759.611221757243,-759.66488806,473.396
C03341,CC(=O)C[C@@H](N)C(=O)O,52,5,True,CC(=O)C[C@@H]([NH3+])C(O)=O,1,CC(=O)C[C@H](C(=O)O)[NH3+],1.0,-475.81631468897,-475.83537748,158.143
C00331,O=C(O)C(=O)Cc1c[nH]c2ccccc12,76,11,True,OC(=O)C(=O)Cc1c[nH]c2ccccc12,0,OC(=O)C(=O)Cc1c[nH]c2c1cccc2,0.0,-703.497704741608,-703.51688693,435.739
C19721,O=C(O)c1ccc(O)[nH]1,48,5,False,OC(=O)c1ccc(O)[nH]1,0,OC(=O)c1ccc([nH]1)O,0.0,-472.962450124104,-472.97716490000005,187.58
C00296,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,76,7,True,O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1O)C(O)=O,0,O[C@@H]1[C@H](O)C[C@@](C[C@H]1O)(O)C(=O)O,0.0,-723.774797869299,-723.82508101,407.6880000000001
C00800,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,78,6,False,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O,0,OC[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O,0.0,-760.8034300710408,-760.8597507000002,457.156
C00984,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,72,6,False,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,0,OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@H]1O)O)O,0.0,-685.73169522285,-685.79463603,364.68
C01062,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,76,6,False,OCC(=O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,0,OCC(=O)[C@H]([C@@H]([C@H](C(=O)O)O)O)O,0.0,-759.588585419173,-759.63525635,457.42
C01186,C[C@H](N)C[C@H](N)CC(=O)O,60,6,True,C[C@H]([NH3+])C[C@H]([NH3+])CC(O)=O,2,OC(=O)C[C@H](C[C@@H]([NH3+])C)[NH3+],2.0,-496.886905641172,-496.91331465,258.71
C03961,N[C@H](C(=O)O)[C@@H](O)C(=O)O,58,4,False,[NH3+][C@@H]([C@@H](O)C(O)=O)C(O)=O,1,OC(=O)[C@H]([C@H](C(=O)O)O)[NH3+],1.0,-586.721441609379,-586.7500312000002,267.584
C02923,Cc1cccc(O)c1O,48,7,False,Cc1cccc(O)c1O,0,Oc1c(C)cccc1O,0.0,-421.094532774058,-421.10722351,223.936
C04404,O=C(O)[C@H]1CC[C@H](O)CC1,58,7,False,O[C@H]1CC[C@@H](CC1)C(O)=O,0,O[C@@H]1CC[C@H](CC1)C(=O)O,0.0,-498.602756669197,-498.63359769,476.396
C07328,CC(C)CCO,38,5,False,CC(C)CCO,0,OCCC(C)C,0.0,-272.389653158358,-272.40962322,206.604
C05147,O=C(O)[C@H]1NCC[C@@H]1O,52,5,False,O[C@H]1CC[NH2+][C@@H]1C(O)=O,1,O[C@H]1CC[NH2+][C@@H]1C(=O)O,1.0,-475.805713146719,-475.83618906,379.46
C02375,Oc1ccc(Cl)cc1O,48,6,False,Oc1ccc(Cl)cc1O,0,Clc1ccc(c(c1)O)O,0.0,-840.9648089775591,-840.97431953,286.528
C01073,CC(=O)NCCC(=O)O,52,5,False,CC(=O)NCCC(O)=O,0,OC(=O)CCNC(=O)C,0.0,-475.38975006836404,-475.41292116,297.408
C03440,O=C(O)[C@H]1C[C@@H](O)CN1,52,5,False,O[C@H]1C[NH2+][C@H](C1)C(O)=O,1,O[C@H]1C[NH2+][C@H](C1)C(=O)O,1.0,-475.80682888200994,-475.83768235,366.056
C14453,Oc1ccc(Br)cc1,42,6,False,Oc1ccc(Br)cc1,0,Oc1ccc(cc1)Br,0.0,-2879.211336445142,-2879.219871,385.32
C00166,O=C(O)C(=O)Cc1ccccc1,62,9,True,OC(=O)C(=O)Cc1ccccc1,0,O=C(C(=O)O)Cc1ccccc1,0.0,-572.209251437493,-572.22600447,251.228
C00077,NCCC[C@H](N)C(=O)O,54,5,False,[NH3+]CCC[C@H]([NH3+])C(O)=O,2,OC(=O)[C@@H]([NH3+])CCC[NH3+],2.0,-457.65571760407005,-457.68064713,392.42
C17213,CSCCCC(N)C(=O)O,60,6,False,CSCCCC([NH3+])C(O)=O,1,CSCCCC(C(=O)O)[NH3+],1.0,-838.92764187539,-838.9518813,400.584
C07103,O=C1C=CC(=O)C(O)=C1,46,6,False,OC1=CC(=O)C=CC1=O,0,O=C1C=CC(=O)C(=C1)O,0.0,-455.70072557649695,-455.71155668,299.8040000000001
C19719,C[C@@H](N)C(=O)N[C@H](CO)C(=O)O,70,6,False,C[C@@H]([NH3+])C(=O)N[C@H](CO)C(O)=O,1,OC[C@H](C(=O)O)NC(=O)[C@H]([NH3+])C,1.0,-645.355815244959,-645.39042983,343.1280000000001
C17356,O=COC[C@H]1CN2C(=O)C[C@@H]2O1,66,7,False,O=COC[C@H]1CN2[C@H](CC2=O)O1,0,O=COC[C@@H]1O[C@@H]2N(C1)C(=O)C2,0.0,-626.420012288555,-626.4637137999998,352.056
C00184,O=C(CO)CO,36,3,True,OCC(=O)CO,0,OCC(=O)CO,0.0,-342.85219775284696,-342.87600061,58.769
C01826,CCC[C@H](N)C(=O)O,48,5,False,CCC[C@H]([NH3+])C(O)=O,1,CCC[C@H]([NH3+])C(=O)O,1.0,-401.962600680558,-401.98226232,220.196
C14602,ONc1cccc(O)c1,48,6,False,Oc1cccc([NH2+][OH2+])c1,2,ONc1cccc(c1)O,0.0,-437.8223924926951,-437.84242807,217.58
C00666,N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O,76,7,False,[NH3+][C@@H](CCC[C@H]([NH3+])C(O)=O)C(O)=O,2,[NH3+][C@H](C(=O)O)CCC[C@@H](C(=O)O)[NH3+],2.0,-685.044521573637,-685.07970292,392.712
C06103,O=C(O)CCCCCO,54,6,False,OCCCCCC(O)=O,0,OCCCCCC(=O)O,0.0,-460.56163329492006,-460.59177196,207.024
C00193,O=Cc1ccccc1,40,7,False,O=Cc1ccccc1,0,O=Cc1ccccc1,0.0,-344.816863467461,-344.82665693,161.64
C05394,O=C1[C@@H](O)[C@H](O)O[C@H](CO)[C@@H]1O,70,6,False,OC[C@H]1O[C@@H](O)[C@H](O)C(=O)[C@H]1O,0,OC[C@H]1O[C@@H](O)[C@@H](C(=O)[C@H]1O)O,0.0,-684.526630562777,-684.58056741,319.588
C11434,C[C@](O)(CO)[C@H](O)COP(=O)(O)O,80,5,False,C[C@](O)(CO)[C@H](O)COP(O)(O)=O,0,OC[C@@]([C@@H](COP(=O)(O)O)O)(O)C,0.0,-1064.426619931834,-1064.47955788,386.152
C00025,N[C@@H](CCC(=O)O)C(=O)O,58,5,True,[NH3+][C@@H](CCC(O)=O)C(O)=O,1,OC(=O)CC[C@@H](C(=O)O)[NH3+],1.0,-550.906275709055,-550.93253662,173.55599999999995
C04280,N=C(N)N[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,88,7,False,NC(=[NH2+])N[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,1,N[C+](=N)N[C@@H]1[C@@H](O)[C@H](O)[C@H]([C@@H]([C@H]1O)O)O,1.0,-814.87475737709,-814.93574595,512.0319999999998
C01267,O=C(COP(=O)(O)O)Cc1c[nH]cn1,78,6,True,OP(O)(=O)OCC(=O)Cc1c[nH]c[nH+]1,1,O=C(Cc1c[nH]c[nH+]1)COP(=O)(O)O,1.0,-1059.642246171269,-1059.6791271,329.652
C18351,Nc1ccc(O)c(O)c1,48,6,False,[NH3+]c1ccc(O)c(O)c1,1,Nc1ccc(c(c1)O)O,0.0,-437.55067014257,-437.56254941,192.512
C05345,O=P(O)(O)OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,96,6,False,OC[C@@]1(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O,0,OC[C@@]1(O)O[C@@H]([C@H]([C@@H]1O)O)COP(=O)(O)O,0.0,-1252.585098532312,-1252.65559325,592.9159999999998
C00273,O=C(CO)[C@@H](O)[C@H](O)C(=O)CO,70,6,True,OCC(=O)[C@@H](O)[C@H](O)C(=O)CO,0,OCC(=O)[C@H]([C@@H](C(=O)CO)O)O,0.0,-684.512021191961,-684.55836961,284.883
C18653,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,74,7,False,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,0,[O-][N+](=O)c1cc(C)c(c(c1)[N+](=O)[O-])O,0.0,-754.12264075495,-754.14377716,482.8
C03736,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O,84,5,False,O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,0,O[C@H]1[C@@H](O)O[C@@H]([C@H]1O)COP(=O)(O)O,0.0,-1138.288744573929,-1138.35094368,461.168
C01108,Oc1cccc(O)c1O,48,6,False,Oc1cccc(O)c1O,0,Oc1c(O)cccc1O,0.0,-456.923699469175,-456.93744873,200.68400000000003
C16994,C[N+](C)(C)C[C@H](O)[C@@H](O)C(=O)[O-],72,7,False,C[N+](C)(C)C[C@H](O)[C@@H](O)C(O)=O,1,O[C@H]([C@H](C(=O)[O-])O)C[N+](C)(C)C,0.0,-630.507581022939,-630.55289542,439.676
C02020,OC1CCCC1,36,5,False,OC1CCCC1,0,OC1CCCC1,0.0,-271.18459496352995,-271.20506859,133.22799999999998
C16159,O=CC(CCC(=O)O)C(=O)O,62,6,False,OC(=O)CCC(C=O)C(O)=O,0,O=CC(C(=O)O)CCC(=O)O,0.0,-608.295173096689,-608.32191395,266.64
C18620,O=C(O)c1ncccc1O,52,6,False,OC(=O)c1[nH+]cccc1[O-],0,OC(=O)c1ncccc1O,0.0,-510.95092202394403,-510.96664221,250.352
C03167,O=CCP(=O)(O)O,42,2,True,OP(O)(=O)CC=O,0,O=CCP(=O)(O)O,0.0,-720.3458100897252,-720.36098942,70.568
C05130,O=CCc1c[nH]cn1,42,5,False,O=CCc1c[nH]c[nH+]1,1,C(c1c[nH]c[nH+]1)C=O,1.0,-378.491292610924,-378.50627423,192.38
C02183,Oc1cc(O)cc(O)c1,48,6,False,Oc1cc(O)cc(O)c1,0,Oc1cc(O)cc(c1)O,0.0,-456.93463463162396,-456.94874439,285.284
C17206,O=Cc1c[nH]c(=O)[nH]c1=O,52,5,False,O=CC1=CNC(=O)NC1=O,0,O=Cc1c[nH]c(=O)[nH]c1=O,0.0,-527.03213769995,-527.05162797,345.084
C00111,O=C(CO)COP(=O)(O)O,60,3,True,OCC(=O)COP(O)(O)=O,0,OCC(=O)COP(=O)(O)O,0.0,-909.700858282592,-909.7356487,140.362
C02884,O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O,132,5,False,O[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,0,O[C@H]1[C@H](O)O[C@@H]([C@H]1O)COP(=O)(OP(=O)(OP(=O)(O)O)O)O,0.0,-2271.951399909808,-2272.03225228,1709.7679999999998
C03467,CC(C)C(=O)CC(=O)O,52,6,False,CC(C)C(=O)CC(O)=O,0,CC(C(=O)CC(=O)O)C,0.0,-459.36496110139603,-459.38259722,339.88
C11638,NCC(=O)COP(=O)(O)O,60,3,False,[NH3+]CC(=O)COP(O)(O)=O,1,[NH3+]CC(=O)COP(=O)(O)O,1.0,-890.319759879579,-890.34942924,393.88
C00117,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H]1O,84,5,True,OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,0,O[C@H]1C(O)O[C@@H]([C@H]1O)COP(=O)(O)O,0.0,-1138.282977804936,-1138.34663244,337.889
C02912,C[C@@H](O)CO,32,3,False,C[C@@H](O)CO,0,OC[C@H](O)C,0.0,-268.99616863509397,-269.01799587,160.588
C00514,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,78,6,False,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O,0,OC[C@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O,0.0,-760.8013907968809,-760.85843089,670.936
