KEGG,smiles,n_electrons,n_carbons,exp_rxn_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,energy_Ha,energy_solv_Ha,compute_time
C00099,NCCC(=O)O,36,3,True,[NH3+]CCC(O)=O,1,OC(=O)CC[NH3+],1.0,-323.801299884,-323.20901423,354.148
C00534,Cc1ncc(CO)c(CN)c1O,66,8,True,Cc1[nH+]cc(CO)c(C[NH3+])c1[O-],1,OCc1cnc(c(c1C[NH3+])O)C,1.0,-571.700230209425,-570.60105044,1199.736
C00583,CC(O)CO,32,3,True,CC(O)CO,0,OCC(O)C,0.0,-269.22208827894,-268.71999784,256.112
C03557,NCCP(=O)(O)O,44,2,True,[NH3+]CCP(O)(O)=O,1,[NH3+]CCP(=O)(O)O,1.0,-702.664450332392,-701.94263908,414.952
C01005,N[C@@H](COP(=O)(O)O)C(=O)O,66,3,True,[NH3+][C@@H](COP(O)(O)=O)C(O)=O,1,OC(=O)[C@H](COP(=O)(O)O)[NH3+],1.0,-966.1895161571788,-965.04972405,842.372
C01127,O=C(O)C(=O)CC(O)C(=O)O,62,5,True,OC(CC(=O)C(O)=O)C(O)=O,0,OC(C(=O)O)CC(=O)C(=O)O,0.0,-644.7581152317209,-643.66059532,786.312
C00123,CC(C)C[C@H](N)C(=O)O,54,6,True,CC(C)C[C@H]([NH3+])C(O)=O,1,[NH3+][C@H](C(=O)O)CC(C)C,1.0,-441.537162934535,-440.67790967,665.7
C00079,N[C@@H](Cc1ccccc1)C(=O)O,64,9,True,[NH3+][C@@H](Cc1ccccc1)C(O)=O,1,[NH3+][C@H](C(=O)O)Cc1ccccc1,1.0,-554.476853332736,-553.41014715,1149.872
C03656,C[C@H](N)CC(=O)CC(=O)O,58,6,True,C[C@H]([NH3+])CC(=O)CC(O)=O,1,O=C(C[C@@H]([NH3+])C)CC(=O)O,1.0,-515.493407322892,-514.53657697,857.752
C03067,O=Cc1cccc(O)c1,46,7,True,Oc1cccc(C=O)c1,0,O=Cc1cccc(c1)O,0.0,-420.222898140827,-419.43997717,544.18
