rxn,category
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
C[C@@H]1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](O)[C@H]12>>C[C@@H]1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(N)[C@@]3(C)[C@@H](O)[C@H]12,3
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@H](OC(C)=O)[C@H]12>>C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3C=CC(O)[C@@]3(C)[C@H](OC(C)=O)[C@H]12,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(O)[C@@]4(C)CC[C@@H]32)CC1=O>>C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(O)[C@@]4(C)CC[C@@H]32)CC1N,3
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C>>CC(O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,2
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(N)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,3
CC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(N)CC[C@]4(C)[C@H]3CC[C@@]12C>>CC(O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(N)CC[C@]4(C)[C@H]3CC[C@@]12C,2
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,3
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C>>CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(N)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,3
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,3
O=C1c2ccccc2C(=O)c2c1ccc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O>>O=C1c2ccccc2C(O)c2c1ccc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,2
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C>>CC(N)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,3
C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@H](OC(C)=O)[C@H]12>>C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3C=CC(N)[C@@]3(C)[C@H](OC(C)=O)[C@H]12,3
CC(N)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C>>CC(N)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(O)CC[C@]4(C)[C@H]3CC[C@@]12C,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,2
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C>>CC(O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,2
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
CC1=C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@]2(C)O)CC1=O>>CC1=C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@]2(C)O)CC1O,2
CC1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC1=O>>CC1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(O)[C@@H]2CO2)NC1=O,2
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C[C@@H]1C[C@H]2[C@@H](CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23)CC1=O>>C[C@@H]1C[C@H]2[C@@H](CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23)CC1N,3
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,3
CC(=O)[C@H]1C[C@@H](O)[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C>>CC(O)[C@H]1C[C@@H](O)[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C>>CC(N)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3
C[C@@H]1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](O)[C@H]12>>C[C@@H]1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(O)[C@@]3(C)[C@@H](O)[C@H]12,2
C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
CC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(O)CC[C@]4(C)[C@H]3CC[C@@]12C>>CC(N)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(O)CC[C@]4(C)[C@H]3CC[C@@]12C,3
C[C@@H]1C[C@H]2[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12>>C[C@@H]1C[C@H]2[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(O)C=C12,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,2
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
O=C1c2ccccc2C(O)c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21>>OC[C@H]1O[C@@H](Oc2ccc3c(c2O)C(O)c2ccccc2C3O)[C@H](O)[C@@H](O)[C@@H]1O,2
C=C(C)C(=O)O[C@@H]1C[C@@]2(C)OC(=CC2=O)/C(C)=C\[C@H]2OC(=O)C(=C)[C@@H]21>>C=C(C)C(=O)O[C@@H]1C[C@@]2(C)OC(=CC2O)/C(C)=C\[C@H]2OC(=O)C(=C)[C@@H]21,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C[C@]12C=CC(=O)C=C1C[C@@H](O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12>>C[C@]12C=CC(O)C=C1C[C@@H](O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,2
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(N)C[C@]12C>>CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(N)C[C@]12C,2
CC(N)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C>>CC(N)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(N)C[C@]12C,3
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,2
C=C(C)C(=O)O[C@@H]1C[C@@]2(C)OC(=CC2=O)/C(C)=C\[C@H]2OC(=O)C(=C)[C@@H]21>>C=C(C)C(=O)O[C@@H]1C[C@@]2(C)OC(=CC2N)/C(C)=C\[C@H]2OC(=O)C(=C)[C@@H]21,3
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,2
C[C@H]1C[C@H]2[C@@H]3CC[C@](C)(O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12>>C[C@H]1C[C@H]2[C@@H]3CC[C@](C)(O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(O)C=C12,2
CC(=O)O[C@H]1CC[C@@]2(C=O)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(N)CC[C@@H]32)C1>>CC(=O)O[C@H]1CC[C@@]2(CN)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(N)CC[C@@H]32)C1,3
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21>>C[C@@H]1CC2=CC(N)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21,3
CC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C>>CC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(N)CC[C@]4(C)[C@H]3CC[C@@]12C,3
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(O)CO)CC[C@@H]12>>C[C@]12CCC(O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(O)CO)CC[C@@H]12,2
C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C[C@]12C=CC(=O)C=C1C[C@@H](O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12>>C[C@]12C=CC(N)C=C1C[C@@H](O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,3
C[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21>>C[C@@H]1CC2=CC(O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21,2
C[C@]12CCC(O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CO)CC[C@@H]12>>C[C@]12CCC(O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(O)CO)CC[C@@H]12,2
C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)CC1=O>>C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(O)[C@@]4(C)CC[C@@H]32)CC1=O,2
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(N)CO)CC[C@@H]12>>C[C@]12CCC(O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(N)CO)CC[C@@H]12,2
C=C[C@]1(C)CC[C@@H]2C(=C[C@H]3OC(=O)[C@@]4(C)C(=O)CC[C@@]2(C)[C@@H]34)C1>>C=C[C@]1(C)CC[C@@H]2C(=C[C@H]3OC(=O)[C@@]4(C)C(O)CC[C@@]2(C)[C@@H]34)C1,2
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(N)C[C@]12C>>CC(N)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(N)C[C@]12C,3
O=C1c2ccccc2C(=O)c2c1ccc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O>>NC1c2ccccc2C(=O)c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21,3
C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)CC1=O>>C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)CC1N,3
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)[C@H](CO)C[C@@]43C)[C@@H]1CC[C@@H]2O>>C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(O)[C@H](CO)C[C@@]43C)[C@@H]1CC[C@@H]2O,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,3
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,3
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)[C@H](CO)C[C@@]43C)[C@@H]1CC[C@@H]2O>>C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(N)[C@H](CO)C[C@@]43C)[C@@H]1CC[C@@H]2O,3
CC(=O)O[C@H]1CC[C@@]2(C=O)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(O)CC[C@@H]32)C1>>CC(=O)O[C@H]1CC[C@@]2(CO)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(O)CC[C@@H]32)C1,2
CC(N)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C>>CC(N)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(O)C[C@]12C,2
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C=C[C@]1(C)CC[C@@H]2C(=C[C@H]3OC(=O)[C@@]4(C)C(=O)CC[C@@]2(C)[C@@H]34)C1>>C=C[C@]1(C)CC[C@@H]2C(=C[C@H]3OC(=O)[C@@]4(C)C(N)CC[C@@]2(C)[C@@H]34)C1,3
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
CC(=O)O[C@H]1CC[C@@]2(C=O)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(N)CC[C@@H]32)C1>>CC(=O)O[C@H]1CC[C@@]2(CO)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(N)CC[C@@H]32)C1,2
CC(=O)O[C@H]1CC[C@@]2(CO)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1>>CC(=O)O[C@H]1CC[C@@]2(CO)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(O)CC[C@@H]32)C1,2
O=C1c2ccccc2C(O)c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21>>NC1c2ccccc2C(O)c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21,3
C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(N)CO)CC[C@@H]12>>C[C@]12CCC(N)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(N)CO)CC[C@@H]12,3
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,2
NC1c2ccccc2C(=O)c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21>>NC1c2ccccc2C(O)c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
CC1=C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]32)CC1=O>>CC1=C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]32)CC1O,2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
CC(=O)O[C@H]1CC[C@@]2(CN)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1>>CC(=O)O[C@H]1CC[C@@]2(CN)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(O)CC[C@@H]32)C1,2
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
O=C1c2ccccc2C(=O)c2c1ccc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O>>O=C1c2ccccc2C(O)c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21,2
CC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C>>CC(N)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,3
C[C@]12CCC(N)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CO)CC[C@@H]12>>C[C@]12CCC(N)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(N)CO)CC[C@@H]12,3
C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)CC1=O>>C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)CC1O,2
C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)CC1=O>>C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(N)[C@@]4(C)CC[C@@H]32)CC1=O,3
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(N)CO,3
C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(N)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,3
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,3
C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO>>C[C@]12CC(N)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(O)CO,2
